Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso,Programa,Agua,Jabon,Temperatura
78.87,14.45,0.0,2.14,1.87,0.0,0.0,2.67,4.56,Algodón,57.36,26.4,60
17.06,35.48,32.06,1.36,4.7,0.65,8.69,0.0,2.31,Mixto,43.86,20.775,40
93.71,1.01,0.0,1.39,1.52,0.0,0.0,2.37,6.84,Algodón,71.03999999999999,32.1,60
42.18,43.51,2.01,4.13,4.25,2.0,0.0,1.91,3.59,Mixto,51.54,23.975,40
97.31,2.69,0.0,0.0,0.0,0.0,0.0,0.0,4.51,Algodón,57.06,26.275,60
98.48,1.52,0.0,0.0,0.0,0.0,0.0,0.0,5.91,Algodón,65.46000000000001,29.775,60
14.42,16.24,38.97,1.23,15.95,3.53,9.66,0.0,1.68,Mixto,40.08,19.2,40
11.61,18.35,39.44,0.33,8.54,3.02,18.7,0.0,2.21,Mixto,43.26,20.525,40
87.58,7.34,0.0,1.52,1.79,0.0,0.0,1.77,6.64,Algodón,69.84,31.599999999999998,60
40.36,42.93,3.03,1.73,6.08,1.12,0.0,4.74,3.95,Mixto,53.7,24.875,40
80.34,9.87,0.0,3.78,0.74,0.0,0.0,5.27,5.77,Algodón,64.62,29.424999999999997,60
10.86,23.24,27.11,3.36,3.11,11.22,21.09,0.0,1.78,Mixto,40.68,19.45,40
4.46,18.37,21.45,5.55,11.76,2.18,36.22,0.0,1.73,Delicados,40.379999999999995,19.325,30
93.47,6.53,0.0,0.0,0.0,0.0,0.0,0.0,7.74,Algodón,76.44,34.35,60
14.75,64.61,0.0,8.49,1.86,5.74,0.0,4.54,3.0,Sintéticos,48.0,22.5,40
62.06,20.59,3.76,3.89,6.64,0.88,0.0,2.18,2.58,Mixto,45.480000000000004,21.45,40
33.71,16.58,18.29,5.15,7.78,10.67,7.83,0.0,1.47,Mixto,38.82,18.675,40
1.78,32.09,30.08,1.37,3.79,6.97,23.93,0.0,1.89,Mixto,41.34,19.725,40
51.02,37.49,3.87,0.85,2.47,3.28,0.0,1.02,3.77,Mixto,52.620000000000005,24.425,40
19.06,56.66,0.0,9.17,0.45,12.43,0.0,2.23,3.74,Sintéticos,52.44,24.35,40
98.27,1.73,0.0,0.0,0.0,0.0,0.0,0.0,6.95,Algodón,71.7,32.375,60
53.86,32.97,1.71,3.18,3.62,3.47,0.0,1.18,4.96,Mixto,59.76,27.4,40
6.21,7.82,50.36,5.33,14.29,0.22,15.76,0.0,1.09,Lana,36.54,17.725,30
94.11,5.89,0.0,0.0,0.0,0.0,0.0,0.0,6.62,Algodón,69.72,31.55,60
79.38,8.65,0.0,0.0,8.18,0.0,0.0,3.79,3.31,Algodón,49.86,23.275,60
70.46,20.5,0.0,0.51,7.24,0.0,0.0,1.29,3.71,Algodón,52.26,24.275,60
2.29,69.16,0.0,12.06,4.6,11.62,0.0,0.26,3.77,Sintéticos,52.620000000000005,24.425,40
91.84,8.16,0.0,0.0,0.0,0.0,0.0,0.0,5.71,Algodón,64.25999999999999,29.275,60
94.21,5.79,0.0,0.0,0.0,0.0,0.0,0.0,6.55,Algodón,69.3,31.375,60
11.35,7.34,33.68,0.62,4.53,4.05,38.43,0.0,2.97,Delicados,47.82,22.425,30
2.03,70.15,0.0,8.65,5.94,12.68,0.0,0.55,2.06,Sintéticos,42.36,20.15,40
80.59,10.12,0.0,3.03,1.53,0.0,0.0,4.73,3.91,Algodón,53.46,24.775,60
84.56,3.85,0.0,0.67,9.89,0.0,0.0,1.02,5.2,Algodón,61.2,28.0,60
72.12,12.75,0.0,3.29,8.09,0.0,0.0,3.75,5.11,Algodón,60.660000000000004,27.775,60
74.36,10.42,0.0,4.31,8.67,0.0,0.0,2.23,5.25,Algodón,61.5,28.125,60
98.66,1.34,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Algodón,73.2,33.0,60
37.13,43.82,3.03,4.4,8.83,1.42,0.0,1.38,4.43,Mixto,56.58,26.075,40
78.5,12.7,0.0,0.19,7.68,0.0,0.0,0.92,6.4,Algodón,68.4,31.0,60
53.49,33.52,2.57,2.28,4.32,0.82,0.0,3.0,5.37,Mixto,62.22,28.425,40
2.75,68.47,0.0,9.58,1.4,14.66,0.0,3.13,3.72,Sintéticos,52.32,24.3,40
55.95,27.06,2.53,4.26,5.48,2.31,0.0,2.41,5.32,Mixto,61.92,28.3,40
69.87,13.64,0.0,3.61,7.94,0.0,0.0,4.94,4.05,Mixto,54.3,25.125,40
8.24,31.71,25.6,4.62,7.92,0.78,21.12,0.0,2.91,Mixto,47.46,22.275,40
17.88,60.16,0.0,6.22,1.98,9.23,0.0,4.53,3.49,Sintéticos,50.94,23.725,40
26.09,9.5,31.38,1.18,1.11,7.97,22.77,0.0,1.35,Mixto,38.1,18.375,40
72.78,17.09,0.0,1.35,5.08,0.0,0.0,3.7,3.85,Algodón,53.1,24.625,60
10.52,12.71,32.88,7.06,13.86,4.0,18.97,0.0,2.84,Mixto,47.04,22.1,40
79.78,6.75,0.0,3.33,9.81,0.0,0.0,0.34,5.48,Algodón,62.88,28.700000000000003,60
24.53,48.66,0.0,15.21,3.17,8.15,0.0,0.27,2.52,Mixto,45.120000000000005,21.3,40
85.79,3.95,0.0,4.09,1.7,0.0,0.0,4.47,6.72,Algodón,70.32,31.8,60
83.03,11.26,0.0,0.75,2.94,0.0,0.0,2.02,6.56,Algodón,69.36,31.4,60
96.36,3.64,0.0,0.0,0.0,0.0,0.0,0.0,6.04,Algodón,66.24000000000001,30.1,60
1.66,70.21,0.0,12.23,4.74,10.66,0.0,0.51,3.61,Sintéticos,51.66,24.025,40
30.74,16.69,11.63,5.54,5.44,6.32,23.64,0.0,1.66,Mixto,39.96,19.15,40
91.68,8.32,0.0,0.0,0.0,0.0,0.0,0.0,5.36,Algodón,62.160000000000004,28.4,60
66.83,26.63,1.4,2.87,1.48,0.38,0.0,0.41,2.98,Mixto,47.879999999999995,22.45,40
4.53,3.0,53.54,4.73,1.01,7.29,25.9,0.0,2.12,Lana,42.72,20.3,30
58.49,27.97,5.74,2.1,3.13,0.01,0.0,2.56,4.98,Mixto,59.88,27.450000000000003,40
69.78,20.54,0.0,2.96,3.41,0.0,0.0,3.31,4.25,Mixto,55.5,25.625,40
10.26,20.25,33.59,2.27,7.69,5.91,20.03,0.0,2.25,Mixto,43.5,20.625,40
20.38,57.07,0.0,6.62,3.12,9.51,0.0,3.3,2.28,Sintéticos,43.68,20.7,40
44.81,31.19,3.75,3.24,7.05,4.27,0.0,5.7,3.48,Mixto,50.879999999999995,23.7,40
94.68,5.32,0.0,0.0,0.0,0.0,0.0,0.0,5.91,Algodón,65.46000000000001,29.775,60
91.38,8.62,0.0,0.0,0.0,0.0,0.0,0.0,4.61,Algodón,57.660000000000004,26.525,60
18.14,25.18,23.97,1.26,3.86,5.95,21.64,0.0,1.75,Mixto,40.5,19.375,40
93.31,6.69,0.0,0.0,0.0,0.0,0.0,0.0,7.73,Algodón,76.38,34.325,60
81.9,6.75,0.0,4.76,6.52,0.0,0.0,0.07,3.96,Algodón,53.76,24.9,60
20.31,49.3,0.0,13.68,2.73,12.23,0.0,1.75,2.85,Mixto,47.1,22.125,40
19.87,31.94,28.67,6.29,2.0,3.39,7.84,0.0,2.63,Mixto,45.78,21.575,40
88.6,2.51,0.0,0.3,6.83,0.0,0.0,1.77,5.79,Algodón,64.74000000000001,29.475,60
37.84,55.25,0.17,1.45,1.96,1.18,0.0,2.16,5.04,Sintéticos,60.24,27.6,40
14.62,11.67,33.34,4.14,5.1,9.35,21.79,0.0,1.75,Mixto,40.5,19.375,40
23.01,49.02,0.0,11.0,4.1,12.64,0.0,0.23,3.7,Mixto,52.2,24.25,40
87.63,2.1,0.0,0.23,8.41,0.0,0.0,1.63,5.91,Algodón,65.46000000000001,29.775,60
91.37,8.63,0.0,0.0,0.0,0.0,0.0,0.0,4.76,Algodón,58.56,26.9,60
98.77,1.23,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Algodón,75.0,33.75,60
88.65,11.35,0.0,0.0,0.0,0.0,0.0,0.0,5.84,Algodón,65.03999999999999,29.6,60
32.65,46.68,0.73,4.15,7.58,3.23,0.0,4.98,3.22,Mixto,49.32,23.05,40
33.96,0.12,28.42,7.98,8.01,12.34,9.17,0.0,2.44,Mixto,44.64,21.1,40
13.23,32.74,19.17,0.37,0.59,15.1,18.8,0.0,2.57,Mixto,45.42,21.425,40
0.54,28.94,31.83,4.44,5.09,9.86,19.3,0.0,1.87,Mixto,41.22,19.675,40
43.34,39.07,0.07,1.85,7.52,4.65,0.0,3.5,3.15,Mixto,48.9,22.875,40
13.04,48.99,0.0,7.71,5.82,22.44,0.0,2.0,2.07,Mixto,42.42,20.175,40
29.94,35.44,0.0,15.96,0.34,16.68,0.0,1.64,3.86,Mixto,53.16,24.65,40
64.45,22.6,2.35,2.72,0.68,4.44,0.0,2.77,5.07,Mixto,60.42,27.675,40
60.63,19.47,4.45,1.3,7.89,3.65,0.0,2.61,3.81,Mixto,52.86,24.525,40
39.79,39.87,3.68,5.22,5.8,3.25,0.0,2.39,3.01,Mixto,48.06,22.525,40
86.37,1.39,0.0,1.6,7.7,0.0,0.0,2.94,3.36,Algodón,50.16,23.4,60
92.83,7.17,0.0,0.0,0.0,0.0,0.0,0.0,7.98,Algodón,77.88,34.95,60
92.43,7.57,0.0,0.0,0.0,0.0,0.0,0.0,4.97,Algodón,59.82,27.424999999999997,60
50.39,33.38,4.82,0.37,6.45,2.51,0.0,2.07,4.11,Mixto,54.660000000000004,25.275,40
13.09,33.29,20.5,0.29,11.31,4.3,17.22,0.0,2.91,Mixto,47.46,22.275,40
75.17,16.32,0.0,2.92,2.22,0.0,0.0,3.37,5.8,Algodón,64.8,29.5,60
89.7,10.3,0.0,0.0,0.0,0.0,0.0,0.0,5.23,Algodón,61.38,28.075000000000003,60
23.25,22.01,25.25,0.7,4.25,5.29,19.24,0.0,2.86,Mixto,47.16,22.15,40
54.32,28.2,3.16,0.94,6.8,3.38,0.0,3.2,3.02,Mixto,48.120000000000005,22.55,40
94.53,5.47,0.0,0.0,0.0,0.0,0.0,0.0,7.43,Algodón,74.58,33.575,60
40.07,43.69,3.1,4.75,5.79,1.94,0.0,0.66,4.29,Mixto,55.74,25.725,40
72.22,16.0,0.0,3.3,5.09,0.0,0.0,3.39,4.3,Algodón,55.8,25.75,60
6.93,18.53,40.73,1.55,11.23,3.89,17.13,0.0,2.44,Mixto,44.64,21.1,40
16.82,51.98,0.0,17.55,4.24,5.38,0.0,4.04,3.37,Sintéticos,50.22,23.425,40
22.78,35.47,0.0,19.3,2.4,17.76,0.0,2.29,3.81,Mixto,52.86,24.525,40
45.57,39.44,3.65,3.2,3.15,2.28,0.0,2.71,4.42,Mixto,56.519999999999996,26.05,40
56.34,31.32,0.93,3.74,3.77,0.88,0.0,3.02,5.42,Mixto,62.519999999999996,28.55,40
81.41,8.71,0.0,0.93,8.93,0.0,0.0,0.02,4.52,Algodón,57.12,26.299999999999997,60
14.81,56.1,0.0,8.49,2.1,15.97,0.0,2.53,3.26,Sintéticos,49.56,23.15,40
91.18,8.82,0.0,0.0,0.0,0.0,0.0,0.0,5.98,Algodón,65.88,29.950000000000003,60
11.92,30.91,22.79,5.24,9.69,0.87,18.59,0.0,1.48,Mixto,38.879999999999995,18.7,40
52.27,32.65,0.92,5.22,4.61,1.93,0.0,2.39,4.69,Mixto,58.14,26.725,40
15.96,22.31,29.13,1.96,6.4,8.21,16.02,0.0,2.88,Mixto,47.28,22.2,40
91.55,8.45,0.0,0.0,0.0,0.0,0.0,0.0,5.43,Algodón,62.58,28.575,60
98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,Algodón,60.36,27.65,60
10.49,59.99,0.0,12.69,0.17,13.29,0.0,3.38,2.35,Sintéticos,44.1,20.875,40
56.26,28.57,0.56,3.33,7.72,2.73,0.0,0.83,4.03,Mixto,54.18,25.075000000000003,40
88.74,3.49,0.0,2.73,4.92,0.0,0.0,0.12,4.44,Algodón,56.64,26.1,60
24.61,45.13,0.0,13.84,3.22,10.3,0.0,2.91,3.73,Mixto,52.379999999999995,24.325,40
7.21,24.48,33.01,3.24,1.37,0.3,30.39,0.0,2.19,Delicados,43.14,20.475,30
29.76,36.38,0.0,8.96,5.03,14.95,0.0,4.92,2.87,Mixto,47.22,22.175,40
10.82,64.39,0.0,6.84,4.8,10.55,0.0,2.6,2.63,Sintéticos,45.78,21.575,40
83.21,9.41,0.0,3.73,1.6,0.0,0.0,2.05,3.46,Algodón,50.76,23.65,60
48.59,33.55,2.45,2.77,5.79,3.2,0.0,3.65,4.12,Mixto,54.72,25.3,40
41.44,31.4,5.6,6.81,6.83,6.74,0.0,1.17,4.45,Mixto,56.7,26.125,40
30.87,14.15,17.7,4.59,9.62,9.81,13.26,0.0,1.01,Mixto,36.06,17.525,40
92.49,7.51,0.0,0.0,0.0,0.0,0.0,0.0,5.11,Algodón,60.660000000000004,27.775,60
5.45,59.02,0.0,13.92,4.09,14.24,0.0,3.28,3.82,Sintéticos,52.92,24.549999999999997,40
90.19,1.12,0.0,2.09,0.69,0.0,0.0,5.91,6.64,Algodón,69.84,31.599999999999998,60
87.58,3.64,0.0,4.89,2.88,0.0,0.0,1.01,3.26,Algodón,49.56,23.15,60
8.67,21.67,42.2,1.94,6.06,7.6,11.86,0.0,2.72,Mixto,46.32,21.8,40
2.49,68.45,0.0,7.91,2.0,13.97,0.0,5.19,3.89,Sintéticos,53.34,24.725,40
98.97,1.03,0.0,0.0,0.0,0.0,0.0,0.0,7.16,Algodón,72.96000000000001,32.9,60
47.63,35.21,5.73,1.29,1.56,2.13,0.0,6.46,5.24,Mixto,61.44,28.1,40
21.03,16.66,26.32,2.33,6.59,4.03,23.05,0.0,2.23,Mixto,43.379999999999995,20.575,40
85.26,2.79,0.0,4.78,6.03,0.0,0.0,1.14,6.21,Algodón,67.25999999999999,30.525,60
45.85,39.4,0.88,1.18,8.22,2.85,0.0,1.62,3.25,Mixto,49.5,23.125,40
15.49,17.35,36.35,4.01,8.55,10.57,7.69,0.0,1.18,Mixto,37.08,17.95,40
96.08,3.92,0.0,0.0,0.0,0.0,0.0,0.0,4.2,Algodón,55.2,25.5,60
21.94,53.0,0.0,5.4,3.58,15.87,0.0,0.21,2.14,Sintéticos,42.84,20.35,40
56.03,27.37,4.69,2.84,2.48,4.36,0.0,2.24,2.93,Mixto,47.58,22.325,40
41.3,40.07,3.02,4.35,5.78,2.39,0.0,3.08,3.86,Mixto,53.16,24.65,40
78.37,13.69,0.0,3.97,3.42,0.0,0.0,0.56,3.36,Algodón,50.16,23.4,60
98.96,1.04,0.0,0.0,0.0,0.0,0.0,0.0,5.99,Algodón,65.94,29.975,60
16.02,55.67,0.0,10.74,4.59,9.66,0.0,3.32,2.02,Sintéticos,42.120000000000005,20.05,40
23.5,8.26,37.05,1.42,5.0,9.56,15.2,0.0,2.03,Mixto,42.18,20.075,40
22.09,49.76,0.0,15.39,1.1,9.45,0.0,2.2,2.46,Mixto,44.76,21.15,40
17.46,51.76,0.0,12.21,1.43,12.91,0.0,4.23,2.98,Sintéticos,47.879999999999995,22.45,40
26.79,42.49,0.0,5.64,4.82,19.93,0.0,0.33,3.83,Mixto,52.980000000000004,24.575,40
38.82,16.47,21.59,0.45,5.04,9.59,8.03,0.0,1.02,Mixto,36.12,17.55,40
13.08,65.82,0.0,6.71,3.23,10.97,0.0,0.19,3.66,Sintéticos,51.96,24.15,40
60.26,29.0,0.04,1.96,2.83,4.16,0.0,1.74,3.48,Mixto,50.879999999999995,23.7,40
45.53,37.24,0.4,5.47,5.77,4.08,0.0,1.51,4.65,Mixto,57.900000000000006,26.625,40
90.62,9.38,0.0,0.0,0.0,0.0,0.0,0.0,6.13,Algodón,66.78,30.325,60
7.43,42.89,0.0,22.29,1.32,21.45,0.0,4.62,2.75,Mixto,46.5,21.875,40
24.81,38.93,0.0,17.96,4.41,12.75,0.0,1.15,2.34,Mixto,44.04,20.85,40
35.79,42.23,4.46,1.05,8.96,2.54,0.0,4.96,3.92,Mixto,53.519999999999996,24.8,40
94.68,5.32,0.0,0.0,0.0,0.0,0.0,0.0,6.08,Algodón,66.48,30.2,60
20.94,17.08,31.28,3.57,8.32,5.08,13.73,0.0,1.64,Mixto,39.84,19.1,40
14.73,21.63,21.73,4.25,0.74,9.39,27.54,0.0,1.43,Mixto,38.58,18.575,40
61.13,27.35,3.9,1.69,4.25,0.28,0.0,1.39,2.7,Mixto,46.2,21.75,40
31.01,39.15,0.0,6.5,0.27,20.95,0.0,2.13,2.09,Mixto,42.54,20.225,40
84.85,7.02,0.0,0.49,6.41,0.0,0.0,1.23,3.94,Algodón,53.64,24.85,60
97.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.62,Algodón,63.72,29.05,60
10.54,56.55,0.0,17.04,0.06,13.38,0.0,2.43,4.0,Sintéticos,54.0,25.0,40
75.94,11.12,0.0,2.93,4.93,0.0,0.0,5.08,3.22,Algodón,49.32,23.05,60
69.44,18.48,0.0,3.58,7.28,0.0,0.0,1.23,4.25,Mixto,55.5,25.625,40
79.09,14.14,0.0,1.54,2.0,0.0,0.0,3.23,6.64,Algodón,69.84,31.599999999999998,60
33.26,12.67,43.12,2.21,0.06,0.47,8.22,0.0,2.64,Mixto,45.84,21.6,40
68.28,17.24,0.0,0.9,8.68,0.0,0.0,4.91,4.85,Mixto,59.099999999999994,27.125,40
75.82,17.12,0.0,1.76,1.41,0.0,0.0,3.88,3.12,Algodón,48.72,22.8,60
84.98,2.06,0.0,0.2,12.33,0.0,0.0,0.44,3.73,Algodón,52.379999999999995,24.325,60
84.7,7.92,0.0,1.17,5.45,0.0,0.0,0.75,6.27,Algodón,67.62,30.674999999999997,60
48.45,36.48,1.37,2.47,6.63,1.59,0.0,3.02,2.81,Mixto,46.86,22.025,40
95.33,4.67,0.0,0.0,0.0,0.0,0.0,0.0,7.32,Algodón,73.92,33.3,60
43.83,43.71,3.89,2.58,0.65,1.06,0.0,4.28,5.25,Mixto,61.5,28.125,40
91.97,8.03,0.0,0.0,0.0,0.0,0.0,0.0,5.62,Algodón,63.72,29.05,60
88.77,3.61,0.0,1.62,1.2,0.0,0.0,4.8,6.27,Algodón,67.62,30.674999999999997,60
9.24,34.06,18.95,4.22,2.35,5.08,26.1,0.0,1.54,Mixto,39.24,18.85,40
39.86,45.9,4.42,0.34,4.73,1.55,0.0,3.2,5.27,Mixto,61.62,28.174999999999997,40
1.46,67.41,0.0,19.74,2.34,8.68,0.0,0.37,2.88,Sintéticos,47.28,22.2,40
78.07,8.92,0.0,3.33,8.21,0.0,0.0,1.48,3.73,Algodón,52.379999999999995,24.325,60
4.74,13.19,28.51,6.52,12.23,11.28,23.54,0.0,1.16,Mixto,36.96,17.9,40
5.68,20.86,35.35,3.73,14.41,11.95,8.01,0.0,2.4,Mixto,44.4,21.0,40
99.08,0.92,0.0,0.0,0.0,0.0,0.0,0.0,7.73,Algodón,76.38,34.325,60
58.9,30.91,3.16,0.54,0.31,2.33,0.0,3.85,4.66,Mixto,57.96,26.65,40
99.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,5.85,Algodón,65.1,29.625,60
30.85,11.22,23.38,1.86,5.21,3.13,24.35,0.0,2.77,Mixto,46.620000000000005,21.925,40
57.75,34.88,1.06,3.34,1.01,0.24,0.0,1.72,2.66,Mixto,45.96,21.65,40
22.24,53.04,0.0,9.2,0.23,12.28,0.0,3.01,3.95,Sintéticos,53.7,24.875,40
79.45,15.52,0.0,0.63,3.91,0.0,0.0,0.49,6.66,Algodón,69.96000000000001,31.65,60
55.69,30.35,4.73,4.96,0.36,2.26,0.0,1.64,2.54,Mixto,45.24,21.35,40
4.96,3.53,47.83,4.08,13.11,12.86,13.64,0.0,1.45,Mixto,38.7,18.625,40
25.58,16.24,32.05,1.13,3.36,1.44,20.2,0.0,2.04,Mixto,42.24,20.1,40
43.12,29.49,3.72,6.0,9.17,5.32,0.0,3.18,3.42,Mixto,50.519999999999996,23.55,40
0.2,65.54,0.0,17.64,4.19,11.47,0.0,0.97,3.38,Sintéticos,50.28,23.45,40
73.67,16.79,0.0,0.28,6.47,0.0,0.0,2.79,6.64,Algodón,69.84,31.599999999999998,60
73.98,13.79,0.0,2.92,4.98,0.0,0.0,4.34,5.6,Algodón,63.599999999999994,29.0,60
16.71,55.37,0.0,12.77,0.76,14.1,0.0,0.3,3.44,Sintéticos,50.64,23.6,40
4.05,38.44,15.01,2.25,9.99,7.69,22.58,0.0,1.6,Mixto,39.6,19.0,40
27.23,30.47,19.18,3.08,9.72,3.4,6.92,0.0,2.39,Mixto,44.34,20.975,40
19.38,28.19,34.24,0.48,0.4,8.69,8.62,0.0,2.54,Mixto,45.24,21.35,40
43.57,33.71,0.45,4.62,10.09,6.63,0.0,0.92,4.74,Mixto,58.44,26.85,40
48.91,30.14,4.22,2.83,9.54,4.26,0.0,0.11,5.03,Mixto,60.18,27.575000000000003,40
39.77,49.0,0.83,2.92,2.71,4.22,0.0,0.55,3.29,Mixto,49.74,23.225,40
70.79,15.95,0.0,4.28,7.98,0.0,0.0,1.0,6.51,Algodón,69.06,31.275,60
91.93,3.83,0.0,3.27,0.72,0.0,0.0,0.24,4.63,Algodón,57.78,26.575,60
28.61,45.48,0.0,8.82,2.85,11.69,0.0,2.55,2.74,Mixto,46.44,21.85,40
23.6,25.07,33.09,4.97,2.99,0.77,9.5,0.0,2.99,Mixto,47.94,22.475,40
26.54,51.84,0.0,14.53,0.38,5.21,0.0,1.5,3.58,Sintéticos,51.480000000000004,23.95,40
82.36,6.21,0.0,2.69,7.46,0.0,0.0,1.29,3.38,Algodón,50.28,23.45,60
13.27,24.13,32.66,3.19,0.85,8.14,17.76,0.0,2.92,Mixto,47.519999999999996,22.3,40
81.99,13.27,0.0,3.88,0.06,0.0,0.0,0.8,6.77,Algodón,70.62,31.924999999999997,60
7.95,48.83,0.0,15.71,3.09,22.01,0.0,2.41,2.74,Mixto,46.44,21.85,40
95.13,4.87,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Algodón,78.0,35.0,60
63.63,24.42,0.77,3.67,2.32,1.17,0.0,4.02,2.86,Mixto,47.16,22.15,40
45.84,29.48,3.46,0.86,9.63,5.31,0.0,5.42,5.39,Mixto,62.339999999999996,28.475,40
21.03,10.53,29.2,3.84,9.68,4.19,21.53,0.0,1.97,Mixto,41.82,19.925,40
93.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.32,Algodón,67.92,30.8,60
78.49,17.49,0.0,1.96,1.58,0.0,0.0,0.47,5.25,Algodón,61.5,28.125,60
55.66,36.48,0.29,0.38,0.44,1.65,0.0,5.09,4.12,Mixto,54.72,25.3,40
22.21,12.47,43.5,0.34,4.44,7.65,9.39,0.0,2.1,Mixto,42.6,20.25,40
81.27,2.43,0.0,3.97,8.66,0.0,0.0,3.67,6.95,Algodón,71.7,32.375,60
19.39,36.3,0.0,13.79,5.81,19.95,0.0,4.76,2.62,Mixto,45.72,21.55,40
16.43,28.73,18.23,5.51,1.57,6.3,23.23,0.0,1.61,Mixto,39.66,19.025,40
80.88,7.06,0.0,4.36,5.83,0.0,0.0,1.87,6.08,Algodón,66.48,30.2,60
20.36,22.17,29.14,5.57,2.87,2.34,17.54,0.0,1.83,Mixto,40.980000000000004,19.575,40
2.76,50.51,0.0,10.92,3.63,25.77,0.0,6.41,2.2,Sintéticos,43.2,20.5,40
88.7,4.35,0.0,3.01,2.67,0.0,0.0,1.27,4.97,Algodón,59.82,27.424999999999997,60
44.07,39.26,2.09,0.45,4.29,4.75,0.0,5.08,4.76,Mixto,58.56,26.9,40
46.38,31.95,1.0,5.02,7.76,4.21,0.0,3.67,4.83,Mixto,58.980000000000004,27.075,40
5.54,33.19,41.97,1.18,1.36,0.12,16.64,0.0,1.78,Mixto,40.68,19.45,40
16.56,0.66,49.47,1.1,7.23,5.6,19.38,0.0,2.6,Mixto,45.6,21.5,40
85.09,8.97,0.0,2.15,0.59,0.0,0.0,3.19,4.14,Algodón,54.839999999999996,25.35,60
95.86,4.14,0.0,0.0,0.0,0.0,0.0,0.0,4.89,Algodón,59.339999999999996,27.225,60
25.86,40.65,0.0,8.11,0.89,19.25,0.0,5.25,2.44,Mixto,44.64,21.1,40
74.22,10.03,0.0,3.93,6.59,0.0,0.0,5.23,5.99,Algodón,65.94,29.975,60
96.13,3.87,0.0,0.0,0.0,0.0,0.0,0.0,5.98,Algodón,65.88,29.950000000000003,60
89.13,10.87,0.0,0.0,0.0,0.0,0.0,0.0,7.94,Algodón,77.64,34.85,60
23.43,55.27,0.0,6.67,4.95,9.24,0.0,0.44,3.26,Sintéticos,49.56,23.15,40
71.32,17.66,0.0,3.0,6.38,0.0,0.0,1.63,5.07,Algodón,60.42,27.675,60
7.7,63.56,0.0,9.35,4.85,13.99,0.0,0.55,3.68,Sintéticos,52.08,24.200000000000003,40
63.46,23.9,0.47,1.4,4.53,2.49,0.0,3.74,2.71,Mixto,46.26,21.775,40
56.32,26.11,1.81,1.21,8.74,1.16,0.0,4.65,3.2,Mixto,49.2,23.0,40
21.63,13.15,33.17,2.87,0.54,2.97,25.67,0.0,1.06,Mixto,36.36,17.65,40
29.96,4.1,34.92,1.55,4.11,7.83,17.53,0.0,1.6,Mixto,39.6,19.0,40
92.16,5.38,0.0,1.16,0.6,0.0,0.0,0.7,5.79,Algodón,64.74000000000001,29.475,60
61.33,26.21,3.41,1.96,0.32,3.34,0.0,3.43,5.08,Mixto,60.480000000000004,27.7,40
42.92,30.91,3.7,0.92,11.98,6.12,0.0,3.45,5.35,Mixto,62.099999999999994,28.375,40
97.43,2.57,0.0,0.0,0.0,0.0,0.0,0.0,4.37,Algodón,56.22,25.925,60
49.28,37.89,0.77,2.13,7.29,1.87,0.0,0.76,3.7,Mixto,52.2,24.25,40
71.27,14.81,0.0,5.74,3.11,0.0,0.0,5.07,5.85,Algodón,65.1,29.625,60
78.4,10.3,0.0,2.11,7.45,0.0,0.0,1.76,4.71,Algodón,58.26,26.775,60
19.3,44.72,0.0,18.72,4.45,12.39,0.0,0.41,3.0,Mixto,48.0,22.5,40
39.41,42.87,1.03,3.57,8.9,3.68,0.0,0.54,3.38,Mixto,50.28,23.45,40
4.85,28.19,33.43,2.99,10.3,6.09,14.15,0.0,1.14,Mixto,36.84,17.85,40
19.59,53.16,0.0,13.52,0.03,10.18,0.0,3.52,2.7,Sintéticos,46.2,21.75,40
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,Algodón,72.42,32.675,60
91.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,5.37,Algodón,62.22,28.425,60
74.86,11.08,0.0,4.05,7.38,0.0,0.0,2.64,6.3,Algodón,67.8,30.75,60
3.57,32.04,44.16,4.83,3.09,4.7,7.61,0.0,2.6,Mixto,45.6,21.5,40
49.95,34.32,3.68,3.29,1.76,2.91,0.0,4.08,3.06,Mixto,48.36,22.65,40
55.92,37.02,2.79,3.0,0.45,0.11,0.0,0.71,2.91,Mixto,47.46,22.275,40
79.98,8.11,0.0,0.84,8.36,0.0,0.0,2.71,5.0,Algodón,60.0,27.5,60
24.12,8.67,28.69,4.06,2.02,6.24,26.2,0.0,1.17,Mixto,37.019999999999996,17.925,40
78.03,15.34,0.0,2.72,3.56,0.0,0.0,0.36,5.97,Algodón,65.82,29.924999999999997,60
76.46,16.42,0.0,1.48,3.15,0.0,0.0,2.49,3.83,Algodón,52.980000000000004,24.575,60
77.46,11.82,0.0,1.72,5.48,0.0,0.0,3.52,5.99,Algodón,65.94,29.975,60
79.04,14.6,0.0,1.89,1.21,0.0,0.0,3.26,4.44,Algodón,56.64,26.1,60
