Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso
23.94,45.02,0.0,12.91,4.22,13.47,0.0,0.44,2.56
82.65,7.64,0.0,0.66,6.78,0.0,0.0,2.27,6.16
81.25,13.71,0.0,0.23,2.65,0.0,0.0,2.17,5.79
78.33,15.22,0.0,3.09,2.3,0.0,0.0,1.05,3.82
78.2,13.88,0.0,3.01,1.65,0.0,0.0,3.27,3.07
16.41,29.97,23.58,1.29,6.13,8.93,13.68,0.0,1.79
91.97,3.21,0.0,0.54,0.01,0.0,0.0,4.29,3.36
82.16,7.83,0.0,2.24,3.44,0.0,0.0,4.33,3.6
92.92,7.08,0.0,0.0,0.0,0.0,0.0,0.0,4.97
30.46,7.57,21.85,3.59,4.7,0.9,30.93,0.0,2.53
90.55,9.45,0.0,0.0,0.0,0.0,0.0,0.0,5.37
27.37,44.38,0.0,13.93,2.73,10.83,0.0,0.76,3.07
97.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,5.52
7.12,63.47,0.0,6.47,4.29,16.29,0.0,2.35,3.97
57.77,32.66,0.91,3.09,0.24,1.52,0.0,3.81,3.33
79.52,7.2,0.0,4.66,5.92,0.0,0.0,2.7,5.56
48.76,40.74,3.36,0.74,0.43,0.87,0.0,5.11,3.7
85.48,7.44,0.0,2.15,3.55,0.0,0.0,1.37,4.89
19.25,3.2,40.0,2.5,6.55,4.62,23.88,0.0,2.6
42.64,44.42,1.35,2.52,6.62,0.5,0.0,1.94,5.09
80.37,3.58,0.0,4.66,9.99,0.0,0.0,1.4,5.56
55.86,26.98,1.14,3.54,7.86,1.23,0.0,3.39,3.01
0.88,13.3,34.06,4.89,9.35,5.78,31.73,0.0,1.25
27.09,10.07,29.04,2.71,12.91,2.73,15.47,0.0,2.79
23.32,21.71,15.68,0.61,4.22,5.63,28.82,0.0,1.65
49.22,41.01,2.6,3.02,0.47,0.52,0.0,3.14,3.91
46.93,39.85,1.41,2.71,6.06,1.29,0.0,1.75,5.38
29.04,7.5,25.11,1.39,7.71,6.11,23.15,0.0,2.37
77.23,11.37,0.0,2.71,5.63,0.0,0.0,3.06,3.16
73.25,14.71,0.0,0.13,8.66,0.0,0.0,3.25,3.57
64.85,22.58,4.61,0.7,2.86,0.23,0.0,4.17,2.8
95.53,4.47,0.0,0.0,0.0,0.0,0.0,0.0,7.37
6.94,15.35,21.06,1.48,6.01,11.09,38.08,0.0,2.43
99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.81
2.88,11.64,46.73,1.87,9.88,7.99,19.01,0.0,2.71
1.56,31.79,44.23,0.46,9.15,3.61,9.2,0.0,1.0
95.96,4.04,0.0,0.0,0.0,0.0,0.0,0.0,5.12
36.72,44.93,2.73,3.77,2.38,4.55,0.0,4.93,4.75
76.91,11.76,0.0,3.77,4.63,0.0,0.0,2.93,4.51
49.58,40.04,2.06,0.32,5.38,1.02,0.0,1.59,2.69
44.35,39.03,1.9,3.14,6.24,5.02,0.0,0.33,4.72
17.68,21.9,32.73,3.92,6.78,8.79,8.2,0.0,1.02
12.98,47.87,0.0,10.87,5.72,19.13,0.0,3.42,2.82
60.65,25.35,1.47,3.75,1.04,4.4,0.0,3.34,5.05
99.22,0.78,0.0,0.0,0.0,0.0,0.0,0.0,6.16
45.96,44.99,0.71,2.99,4.65,0.25,0.0,0.45,3.61
8.07,47.22,0.0,21.8,1.25,21.17,0.0,0.49,3.42
14.25,47.76,0.0,11.37,5.11,20.19,0.0,1.32,3.48
15.57,46.22,0.0,21.94,1.64,11.42,0.0,3.22,3.42
22.13,11.05,38.44,3.17,3.97,2.95,18.29,0.0,2.29
92.42,7.58,0.0,0.0,0.0,0.0,0.0,0.0,4.98
41.49,44.85,2.54,1.42,2.36,3.23,0.0,4.1,5.0
31.11,17.38,25.03,3.02,0.9,5.35,17.21,0.0,2.84
94.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,5.42
9.23,55.11,0.0,17.51,3.61,14.33,0.0,0.21,3.83
16.61,58.93,0.0,10.27,3.61,7.66,0.0,2.93,2.35
1.95,54.45,0.0,23.73,1.24,18.24,0.0,0.39,2.87
90.52,1.13,0.0,4.67,3.65,0.0,0.0,0.03,3.99
81.31,6.55,0.0,3.25,7.04,0.0,0.0,1.85,4.08
20.21,17.91,21.76,2.62,8.4,7.13,21.97,0.0,1.7
91.78,8.22,0.0,0.0,0.0,0.0,0.0,0.0,5.38
96.31,3.69,0.0,0.0,0.0,0.0,0.0,0.0,7.21
76.36,14.11,0.0,2.85,3.16,0.0,0.0,3.53,6.03
97.24,2.76,0.0,0.0,0.0,0.0,0.0,0.0,5.11
76.03,12.24,0.0,0.27,7.73,0.0,0.0,3.72,5.21
94.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,4.65
7.96,63.6,0.0,18.72,0.71,6.88,0.0,2.13,2.99
22.85,9.61,38.8,3.35,7.28,4.96,13.15,0.0,2.89
11.1,43.83,0.0,21.07,2.28,21.02,0.0,0.71,3.1
0.63,15.96,36.38,1.62,9.56,5.99,29.86,0.0,2.75
2.55,38.99,37.89,0.84,0.96,5.94,12.83,0.0,2.44
16.9,20.4,28.89,5.12,1.09,8.45,19.14,0.0,1.33
5.37,72.04,0.0,7.16,3.55,9.42,0.0,2.45,2.44
31.68,14.03,13.8,3.09,10.59,8.42,18.38,0.0,1.18
80.07,3.25,0.0,1.13,10.59,0.0,0.0,4.96,4.7
75.68,14.38,0.0,4.72,0.12,0.0,0.0,5.1,6.63
19.05,44.95,0.0,7.52,3.62,19.53,0.0,5.32,2.2
21.72,47.74,0.0,21.34,1.12,6.56,0.0,1.51,2.87
96.29,3.71,0.0,0.0,0.0,0.0,0.0,0.0,4.2
92.24,7.76,0.0,0.0,0.0,0.0,0.0,0.0,5.36
79.22,10.87,0.0,2.84,3.89,0.0,0.0,3.18,6.05
81.96,2.77,0.0,3.4,8.69,0.0,0.0,3.18,4.58
96.12,3.88,0.0,0.0,0.0,0.0,0.0,0.0,6.03
47.58,37.71,1.98,2.29,5.42,4.75,0.0,0.27,4.86
20.49,8.66,22.91,7.56,10.74,14.52,15.11,0.0,2.41
12.05,3.69,49.25,3.65,3.74,9.83,17.79,0.0,1.53
77.51,14.51,0.0,4.3,2.05,0.0,0.0,1.64,3.34
0.91,30.28,29.92,2.33,7.76,9.68,19.13,0.0,2.23
8.75,54.55,0.0,8.92,2.53,21.87,0.0,3.38,3.25
7.27,28.03,38.15,2.31,5.18,7.16,11.9,0.0,2.09
65.49,24.27,1.61,0.82,4.79,0.08,0.0,2.95,5.04
81.99,6.24,0.0,4.14,7.09,0.0,0.0,0.54,5.35
83.54,7.64,0.0,1.7,4.91,0.0,0.0,2.21,3.65
77.56,15.96,0.0,1.58,1.45,0.0,0.0,3.45,6.9
2.79,60.23,0.0,10.94,2.49,20.72,0.0,2.83,3.89
10.25,44.04,0.0,21.34,2.33,21.54,0.0,0.5,3.07
71.39,19.36,0.0,4.45,0.49,0.0,0.0,4.31,5.55
51.51,35.93,3.92,1.58,1.47,1.77,0.0,3.82,4.39
11.5,1.41,46.4,3.81,5.61,3.93,27.35,0.0,1.29
82.52,6.52,0.0,4.97,3.2,0.0,0.0,2.79,6.76
81.59,7.77,0.0,2.46,6.97,0.0,0.0,1.21,6.52
93.35,6.65,0.0,0.0,0.0,0.0,0.0,0.0,7.17
17.28,53.51,0.0,6.4,1.64,20.7,0.0,0.46,2.61
15.46,56.44,0.0,11.88,2.07,13.8,0.0,0.35,3.24
5.88,30.2,17.17,4.35,10.8,4.1,27.51,0.0,1.0
12.27,52.46,0.0,8.46,3.5,18.68,0.0,4.63,3.46
92.43,7.57,0.0,0.0,0.0,0.0,0.0,0.0,7.73
76.49,14.75,0.0,1.57,5.44,0.0,0.0,1.74,3.94
3.13,57.34,0.0,26.37,4.0,8.32,0.0,0.83,2.09
20.78,51.02,0.0,10.93,4.33,7.35,0.0,5.6,3.83
7.75,3.23,41.46,0.61,5.07,12.03,29.85,0.0,1.42
78.68,16.05,0.0,0.57,4.53,0.0,0.0,0.17,5.88
24.38,22.67,18.16,4.7,0.92,3.03,26.14,0.0,2.43
84.56,12.78,0.0,1.87,0.59,0.0,0.0,0.19,3.81
90.87,9.13,0.0,0.0,0.0,0.0,0.0,0.0,4.65
20.38,49.27,0.0,10.61,1.05,16.62,0.0,2.06,2.61
3.01,28.89,19.34,4.68,3.17,15.08,25.84,0.0,2.03
82.35,3.53,0.0,4.11,8.55,0.0,0.0,1.45,3.21
92.97,7.03,0.0,0.0,0.0,0.0,0.0,0.0,7.78
6.22,58.68,0.0,15.73,2.35,16.17,0.0,0.86,2.68
17.12,18.92,19.13,4.63,0.81,6.77,32.61,0.0,1.68
54.98,35.87,1.57,0.16,2.1,1.1,0.0,4.21,3.97
14.71,24.19,32.0,2.27,0.97,3.84,22.02,0.0,2.36
13.31,52.33,0.0,19.57,2.64,10.51,0.0,1.64,2.89
20.89,51.92,0.0,12.71,1.21,10.68,0.0,2.59,2.81
91.49,8.51,0.0,0.0,0.0,0.0,0.0,0.0,4.99
39.27,42.95,3.71,3.26,4.83,3.39,0.0,2.59,4.63
73.01,19.22,0.0,3.49,1.96,0.0,0.0,2.32,4.1
51.83,32.81,1.93,2.73,7.54,0.96,0.0,2.19,3.79
84.59,0.96,0.0,0.08,9.31,0.0,0.0,5.06,4.77
89.53,10.47,0.0,0.0,0.0,0.0,0.0,0.0,6.76
27.2,13.29,31.82,3.97,9.39,9.39,4.93,0.0,1.79
98.73,1.27,0.0,0.0,0.0,0.0,0.0,0.0,6.66
72.53,17.28,0.0,4.85,5.13,0.0,0.0,0.2,5.59
83.59,0.55,0.0,5.15,9.18,0.0,0.0,1.53,6.92
80.6,8.04,0.0,1.5,5.61,0.0,0.0,4.24,4.51
97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78
11.11,43.71,0.0,13.42,6.2,19.1,0.0,6.45,3.88
10.17,69.3,0.0,9.58,0.16,7.45,0.0,3.34,3.1
11.46,54.13,0.0,13.25,4.33,13.87,0.0,2.95,2.6
93.55,6.45,0.0,0.0,0.0,0.0,0.0,0.0,5.98
28.72,4.24,24.44,8.43,17.22,5.51,11.43,0.0,1.26
94.63,5.37,0.0,0.0,0.0,0.0,0.0,0.0,4.93
0.35,58.67,0.0,22.65,5.52,9.53,0.0,3.28,3.67
8.5,3.99,34.68,2.09,11.03,7.76,31.95,0.0,2.95
56.37,30.98,0.66,2.26,7.1,0.18,0.0,2.45,3.33
46.75,42.95,3.93,1.65,1.81,1.18,0.0,1.73,4.64
85.71,5.2,0.0,0.35,4.34,0.0,0.0,4.39,4.76
94.37,0.91,0.0,2.41,1.06,0.0,0.0,1.26,4.5
89.84,0.13,0.0,1.68,5.82,0.0,0.0,2.52,4.12
13.04,42.75,0.0,16.75,2.48,19.18,0.0,5.79,3.7
17.77,28.21,26.09,2.3,1.61,7.93,16.09,0.0,1.5
37.99,42.93,1.43,1.01,6.59,5.52,0.0,4.52,3.11
63.55,22.2,3.95,1.96,4.8,0.26,0.0,3.28,5.43
70.91,18.99,0.0,5.28,3.17,0.0,0.0,1.66,6.17
39.76,48.88,2.21,0.48,7.64,0.6,0.0,0.43,5.03
96.09,3.91,0.0,0.0,0.0,0.0,0.0,0.0,6.35
93.36,6.64,0.0,0.0,0.0,0.0,0.0,0.0,5.38
91.23,8.77,0.0,0.0,0.0,0.0,0.0,0.0,5.25
15.38,0.82,34.44,3.32,8.53,9.18,28.33,0.0,2.08
87.07,3.0,0.0,4.19,5.51,0.0,0.0,0.23,3.96
24.54,19.14,34.89,1.5,5.63,7.79,6.51,0.0,2.56
12.82,27.91,34.45,5.36,1.42,2.93,15.11,0.0,1.22
93.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,7.38
18.18,5.79,41.42,0.04,2.04,6.61,25.93,0.0,1.52
13.9,25.86,34.86,1.07,4.11,3.83,16.38,0.0,2.89
47.7,37.38,2.48,4.09,3.93,2.6,0.0,1.82,3.54
12.22,19.07,44.17,2.05,3.21,10.27,9.01,0.0,2.49
5.11,52.85,0.0,14.81,5.85,20.54,0.0,0.82,3.99
97.63,2.37,0.0,0.0,0.0,0.0,0.0,0.0,4.58
55.0,30.51,0.67,2.26,7.82,1.98,0.0,1.75,4.82
66.07,22.89,3.85,1.2,1.32,4.57,0.0,0.11,3.29
82.8,9.7,0.0,1.25,4.08,0.0,0.0,2.18,5.6
12.06,26.34,36.13,4.5,3.61,8.2,9.16,0.0,1.79
15.78,45.1,0.0,18.02,1.03,14.81,0.0,5.26,3.42
61.15,31.71,1.7,0.77,1.93,1.0,0.0,1.75,5.18
98.97,1.03,0.0,0.0,0.0,0.0,0.0,0.0,5.29
25.01,0.88,24.94,2.19,7.65,11.65,27.69,0.0,2.38
36.03,44.96,1.99,3.62,6.9,3.48,0.0,3.01,3.67
39.25,40.52,3.69,0.99,9.08,3.55,0.0,2.92,4.31
23.13,18.01,42.32,0.78,6.15,0.4,9.19,0.0,1.9
13.47,65.44,0.0,5.58,1.52,12.64,0.0,1.35,3.22
74.72,7.87,0.0,5.17,8.67,0.0,0.0,3.57,3.14
13.35,46.1,0.0,12.4,3.06,19.26,0.0,5.82,2.68
91.37,8.63,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97.21,2.79,0.0,0.0,0.0,0.0,0.0,0.0,5.1
71.49,16.79,0.0,3.9,7.64,0.0,0.0,0.18,3.12
2.89,53.72,0.0,12.04,4.61,19.97,0.0,6.77,2.07
26.26,14.25,11.24,2.31,9.49,8.13,28.33,0.0,1.04
13.6,0.52,44.29,1.54,6.15,5.04,28.87,0.0,1.6
57.02,26.72,2.36,2.28,5.87,4.32,0.0,1.44,3.45
21.63,55.83,0.0,7.91,1.47,12.49,0.0,0.68,3.25
98.11,1.89,0.0,0.0,0.0,0.0,0.0,0.0,5.39
51.32,25.59,4.72,3.37,9.97,0.52,0.0,4.51,4.06
6.77,40.02,31.14,1.24,1.76,4.78,14.3,0.0,2.47
92.49,7.51,0.0,0.0,0.0,0.0,0.0,0.0,4.98
94.34,5.66,0.0,0.0,0.0,0.0,0.0,0.0,6.12
11.89,21.61,38.27,6.83,4.04,7.45,9.9,0.0,2.01
95.93,4.07,0.0,0.0,0.0,0.0,0.0,0.0,4.53
0.11,51.87,0.0,33.04,2.12,8.95,0.0,3.92,2.1
76.14,13.64,0.0,0.96,7.94,0.0,0.0,1.32,3.66
84.08,4.43,0.0,2.79,4.33,0.0,0.0,4.37,4.64
92.27,7.73,0.0,0.0,0.0,0.0,0.0,0.0,6.82
95.76,4.24,0.0,0.0,0.0,0.0,0.0,0.0,4.35
78.47,15.18,0.0,1.58,2.07,0.0,0.0,2.7,6.98
75.43,13.2,0.0,0.32,9.68,0.0,0.0,1.37,5.7
80.07,12.36,0.0,2.41,2.99,0.0,0.0,2.16,4.98
48.54,37.8,2.11,2.57,4.58,1.05,0.0,3.34,4.5
98.17,1.83,0.0,0.0,0.0,0.0,0.0,0.0,5.17
86.69,3.26,0.0,4.01,3.35,0.0,0.0,2.69,3.17
28.69,43.06,0.0,13.72,3.09,10.02,0.0,1.42,3.22
96.11,3.89,0.0,0.0,0.0,0.0,0.0,0.0,7.49
82.68,7.45,0.0,0.04,7.65,0.0,0.0,2.18,3.76
91.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,4.02
80.81,6.26,0.0,4.6,2.59,0.0,0.0,5.73,4.2
17.95,22.99,26.14,2.26,2.82,3.29,24.55,0.0,1.09
45.06,36.91,0.21,3.75,7.61,2.49,0.0,3.97,2.96
18.37,49.54,0.0,13.53,2.01,11.66,0.0,4.9,2.93
27.69,15.04,12.85,1.62,9.11,4.93,28.76,0.0,1.78
50.31,30.94,2.46,1.66,10.69,1.39,0.0,2.55,3.73
79.27,13.06,0.0,1.37,2.51,0.0,0.0,3.79,3.12
54.39,35.36,2.81,0.12,0.86,3.92,0.0,2.54,3.79
15.9,47.02,0.0,8.61,3.11,22.24,0.0,3.12,2.18
90.48,9.52,0.0,0.0,0.0,0.0,0.0,0.0,7.59
94.39,5.61,0.0,0.0,0.0,0.0,0.0,0.0,4.82
87.09,5.77,0.0,0.51,3.69,0.0,0.0,2.95,3.83
62.28,19.55,0.16,3.95,8.07,3.63,0.0,2.35,2.55
96.19,3.81,0.0,0.0,0.0,0.0,0.0,0.0,5.03
97.11,2.89,0.0,0.0,0.0,0.0,0.0,0.0,5.79
36.86,8.32,16.2,0.02,8.32,5.29,25.01,0.0,2.29
92.76,7.24,0.0,0.0,0.0,0.0,0.0,0.0,4.17
91.77,8.23,0.0,0.0,0.0,0.0,0.0,0.0,6.97
80.88,1.5,0.0,3.83,9.59,0.0,0.0,4.2,4.56
49.77,32.06,0.21,4.57,4.86,3.67,0.0,4.86,4.68
5.77,29.09,27.28,0.78,8.74,11.85,16.49,0.0,2.47
83.7,9.66,0.0,1.22,1.71,0.0,0.0,3.71,6.31
75.85,12.37,0.0,1.16,6.6,0.0,0.0,4.03,3.75
14.83,15.68,31.54,2.27,4.41,7.41,23.86,0.0,2.74
88.94,6.47,0.0,1.41,1.97,0.0,0.0,1.21,5.89
22.99,35.84,0.0,19.14,0.88,20.0,0.0,1.15,3.78
7.72,31.68,28.07,4.73,9.68,1.46,16.66,0.0,1.61
16.07,39.54,13.79,2.91,2.08,6.58,19.03,0.0,1.64
99.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,7.47
43.64,42.44,0.4,0.13,9.32,1.9,0.0,2.16,4.93
60.15,26.71,0.07,4.25,4.32,1.19,0.0,3.31,3.37
19.58,50.9,0.0,16.8,4.3,7.16,0.0,1.26,3.45
90.13,9.87,0.0,0.0,0.0,0.0,0.0,0.0,4.27
19.6,39.29,0.0,22.21,3.05,13.99,0.0,1.86,3.5
66.21,24.24,4.39,1.52,1.51,1.75,0.0,0.38,4.1
23.68,18.16,16.77,3.87,5.28,1.62,30.63,0.0,1.95
89.59,10.41,0.0,0.0,0.0,0.0,0.0,0.0,4.15
21.46,48.97,0.0,9.11,3.11,15.54,0.0,1.82,2.84
56.59,25.32,3.09,2.25,7.82,0.71,0.0,4.22,5.05
75.84,8.93,0.0,4.08,7.49,0.0,0.0,3.65,3.27
29.42,43.84,0.0,9.36,3.28,12.51,0.0,1.59,2.4
13.55,7.13,38.73,4.49,5.78,2.9,27.42,0.0,1.55
86.15,3.76,0.0,1.55,7.14,0.0,0.0,1.4,4.4
69.89,8.99,0.0,5.13,10.54,0.0,0.0,5.44,5.0
75.28,17.52,0.0,2.5,2.76,0.0,0.0,1.94,5.83
22.63,55.99,0.0,7.08,0.05,11.94,0.0,2.3,3.27
94.92,0.05,0.0,0.51,2.48,0.0,0.0,2.04,4.84
77.62,11.75,0.0,1.05,6.62,0.0,0.0,2.97,3.28
40.23,43.39,3.63,0.97,7.56,1.02,0.0,3.2,5.49
84.4,1.97,0.0,3.45,6.64,0.0,0.0,3.54,5.22
98.92,1.08,0.0,0.0,0.0,0.0,0.0,0.0,6.62
46.23,38.63,3.88,0.72,4.34,2.38,0.0,3.82,4.1
4.35,65.32,0.0,18.01,0.38,11.85,0.0,0.1,2.19
74.29,16.51,0.0,3.39,3.72,0.0,0.0,2.09,6.59
20.74,50.46,0.0,12.64,2.92,12.84,0.0,0.4,3.75
76.44,11.91,0.0,2.9,7.31,0.0,0.0,1.45,5.88
52.36,29.62,3.63,2.63,6.0,0.98,0.0,4.79,4.68
62.3,32.42,1.53,0.36,2.07,1.0,0.0,0.32,5.35
1.31,26.23,27.8,5.0,6.69,1.92,31.06,0.0,1.77
98.78,1.22,0.0,0.0,0.0,0.0,0.0,0.0,4.9
24.07,16.84,23.25,0.26,3.35,3.09,29.14,0.0,1.17
80.37,3.69,0.0,5.14,10.41,0.0,0.0,0.39,4.07
64.87,21.29,1.14,3.77,4.96,2.04,0.0,1.92,4.4
92.07,0.47,0.0,1.34,5.62,0.0,0.0,0.51,4.85
33.86,0.83,25.48,5.38,12.02,4.2,18.22,0.0,1.98
70.26,17.01,0.0,3.44,8.44,0.0,0.0,0.85,5.15
85.46,5.66,0.0,2.37,2.43,0.0,0.0,4.09,4.57
26.31,9.07,34.35,1.71,8.12,7.7,12.75,0.0,1.1
21.45,36.91,0.0,16.8,1.94,18.21,0.0,4.69,3.74
24.69,25.08,29.41,3.16,4.0,7.15,6.51,0.0,1.39
61.59,32.17,0.4,0.99,0.15,0.37,0.0,4.33,3.42
99.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.62
35.67,11.05,20.83,2.13,0.67,8.17,21.48,0.0,1.01
67.66,19.43,0.0,0.93,7.96,0.0,0.0,4.02,6.84
81.11,3.92,0.0,2.95,8.64,0.0,0.0,3.38,5.07
23.44,40.12,0.0,16.58,3.23,16.26,0.0,0.38,3.38
89.57,10.43,0.0,0.0,0.0,0.0,0.0,0.0,6.54
94.17,5.83,0.0,0.0,0.0,0.0,0.0,0.0,4.89
37.65,10.26,25.38,8.08,3.92,0.92,13.8,0.0,1.55
55.88,37.84,1.37,0.77,1.84,0.14,0.0,2.17,2.92
13.23,17.28,42.99,0.78,4.03,10.27,11.43,0.0,1.62
11.12,59.07,0.0,12.49,3.19,10.41,0.0,3.72,3.08
20.64,54.92,0.0,9.65,2.93,7.35,0.0,4.52,2.72
7.6,46.98,0.0,24.41,4.21,15.01,0.0,1.78,3.89
89.7,4.36,0.0,0.24,1.03,0.0,0.0,4.68,6.97
23.67,20.25,19.15,4.19,10.26,10.73,11.75,0.0,2.51
9.48,56.67,0.0,17.12,4.42,9.2,0.0,3.11,3.63
24.97,48.89,0.0,12.44,2.64,9.45,0.0,1.61,3.1
36.18,41.3,4.49,0.77,9.32,4.88,0.0,3.07,3.6
74.91,16.12,0.0,3.82,4.14,0.0,0.0,1.01,4.86
74.37,17.79,0.0,1.39,3.98,0.0,0.0,2.48,3.01
89.52,10.48,0.0,0.0,0.0,0.0,0.0,0.0,4.46
99.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,7.48
16.13,14.86,28.86,4.23,5.1,5.51,25.32,0.0,1.05
72.7,16.78,0.0,3.02,4.36,0.0,0.0,3.13,3.8
87.9,1.16,0.0,1.61,6.93,0.0,0.0,2.4,3.3
87.99,0.88,0.0,2.61,6.61,0.0,0.0,1.92,5.91
21.78,52.0,0.0,13.76,3.9,5.49,0.0,3.07,3.37
80.48,10.81,0.0,4.86,0.4,0.0,0.0,3.45,3.79
39.92,45.41,4.87,1.49,2.49,3.09,0.0,2.73,4.34
45.34,42.35,3.44,1.57,1.88,1.13,0.0,4.29,3.22
16.23,44.49,0.0,14.0,1.11,21.41,0.0,2.75,3.9
51.06,32.91,0.4,2.63,4.27,3.6,0.0,5.14,5.12
72.85,14.49,0.0,2.6,7.71,0.0,0.0,2.34,6.7
76.49,9.57,0.0,3.85,8.59,0.0,0.0,1.5,5.88
60.99,28.96,3.06,3.32,1.15,2.28,0.0,0.25,3.46
40.3,37.38,0.81,2.18,10.03,4.63,0.0,4.68,2.8
29.98,13.31,35.05,3.25,7.62,5.06,5.74,0.0,1.11
11.79,45.95,0.0,18.46,5.27,15.36,0.0,3.17,3.59
58.92,28.16,3.77,0.65,5.48,0.89,0.0,2.13,2.67
12.63,59.62,0.0,10.28,1.69,15.46,0.0,0.31,2.17
51.99,29.42,2.03,5.35,0.33,4.6,0.0,6.27,5.43
79.0,9.85,0.0,4.25,4.48,0.0,0.0,2.42,4.5
18.34,27.17,33.53,0.09,1.86,5.25,13.76,0.0,1.57
17.8,2.16,37.64,3.47,7.04,3.5,28.39,0.0,2.04
84.7,4.59,0.0,4.58,4.84,0.0,0.0,1.29,3.42
92.49,7.51,0.0,0.0,0.0,0.0,0.0,0.0,6.85
27.98,8.14,30.14,0.95,7.43,2.58,22.78,0.0,1.18
63.04,25.66,3.41,0.33,5.3,1.17,0.0,1.09,5.02
94.51,5.49,0.0,0.0,0.0,0.0,0.0,0.0,4.63
18.95,24.24,25.76,3.64,14.07,0.3,13.03,0.0,1.53
72.73,7.48,0.0,3.78,11.13,0.0,0.0,4.87,5.76
27.24,4.04,35.14,2.67,5.29,6.08,19.54,0.0,2.18
6.11,38.84,0.0,23.84,5.57,23.82,0.0,1.82,2.49
53.06,32.11,2.32,3.43,0.16,6.11,0.0,2.81,2.73
5.07,28.83,33.38,5.14,1.77,0.14,25.66,0.0,2.42
47.48,37.64,3.44,1.75,6.93,2.67,0.0,0.09,3.73
49.08,34.85,2.72,2.5,4.27,2.72,0.0,3.85,4.96
26.03,40.77,0.0,17.59,3.99,10.83,0.0,0.79,2.56
3.09,63.04,0.0,17.36,1.15,14.8,0.0,0.57,2.38
52.54,42.61,1.81,0.93,0.14,1.07,0.0,0.9,3.86
12.84,46.27,0.0,18.13,0.35,19.92,0.0,2.48,2.68
78.95,11.79,0.0,2.29,4.7,0.0,0.0,2.27,6.16
10.85,41.67,22.49,0.95,5.98,0.59,17.46,0.0,2.87
90.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,5.02
50.34,33.39,1.75,1.23,7.06,2.61,0.0,3.63,5.48
75.59,19.97,0.0,1.42,0.86,0.0,0.0,2.16,3.8
97.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,5.16
3.16,21.86,31.04,4.07,5.87,8.53,25.47,0.0,2.53
48.66,31.1,3.72,3.2,7.25,4.0,0.0,2.07,2.51
99.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,4.15
73.52,13.08,0.0,1.84,7.96,0.0,0.0,3.61,6.08
79.8,12.04,0.0,0.84,6.11,0.0,0.0,1.2,4.33
21.45,16.65,31.34,5.66,1.84,7.1,15.97,0.0,1.69
26.01,38.87,0.0,14.65,4.08,11.61,0.0,4.79,2.63
35.99,51.47,0.13,5.1,2.74,1.09,0.0,3.49,3.47
87.49,5.54,0.0,2.71,0.46,0.0,0.0,3.79,6.63
94.86,5.14,0.0,0.0,0.0,0.0,0.0,0.0,4.19
91.02,8.98,0.0,0.0,0.0,0.0,0.0,0.0,7.81
22.97,42.41,0.0,17.63,0.83,14.98,0.0,1.18,3.0
48.15,38.92,2.44,1.72,2.97,2.62,0.0,3.17,3.71
98.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.65
15.16,24.15,28.04,4.97,12.94,3.48,11.26,0.0,1.71
4.17,46.36,0.0,26.01,0.38,19.96,0.0,3.12,3.55
75.38,14.0,0.0,3.74,4.11,0.0,0.0,2.77,5.08
7.74,35.3,23.28,5.76,7.89,10.39,9.65,0.0,2.19
92.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,6.34
18.24,24.47,27.0,1.46,8.63,7.69,12.51,0.0,2.12
55.23,35.95,0.16,1.6,4.81,1.41,0.0,0.85,3.39
52.18,33.08,1.6,3.98,5.08,3.47,0.0,0.63,2.76
16.53,5.45,37.89,3.53,10.23,11.7,14.67,0.0,2.66
14.31,53.84,0.0,12.34,4.15,10.77,0.0,4.58,3.81
93.11,6.89,0.0,0.0,0.0,0.0,0.0,0.0,5.11
80.79,4.04,0.0,4.38,6.71,0.0,0.0,4.09,6.27
83.7,0.73,0.0,2.61,8.34,0.0,0.0,4.62,4.3
79.24,6.85,0.0,3.71,7.4,0.0,0.0,2.8,5.9
53.72,27.4,3.75,3.24,4.36,3.39,0.0,4.14,4.5
4.34,12.7,46.05,2.7,1.85,3.61,28.74,0.0,1.08
90.02,9.98,0.0,0.0,0.0,0.0,0.0,0.0,4.16
11.39,56.58,0.0,8.99,4.48,18.3,0.0,0.26,3.34
18.18,21.29,33.28,1.32,3.58,2.77,19.59,0.0,2.41
87.15,6.08,0.0,5.64,0.36,0.0,0.0,0.78,5.36
29.4,35.82,0.0,10.45,2.65,20.19,0.0,1.48,2.98
